pair_id,example_id,text,is_ai,notes,source_id,source_url,source_title,source_author,license,generation_model,parent_example_id
wiki-sustainability-932573702-04,wiki-sustainability-932573702-04-ai,"Sustainability may also be understood as a socio-ecological process organized around pursuing a shared ideal. Because an ideal is, by definition, unreachable within a particular time and place, you do not simply arrive at it. Instead, a system becomes sustainable by moving toward that ideal persistently and dynamically (an odd but useful distinction). In ecology, sustainability depends on balancing species with the resources available in their environment. To preserve this equilibrium, resources must not be consumed faster than natural processes can replenish them.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-932573702,https://en.wikipedia.org/w/index.php?oldid=932573702,Sustainability,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-sustainability-932573702-04-human
docs-spark-sql-v3.2.0-005,docs-spark-sql-v3.2.0-005-human,"Spark SQL can convert an RDD of Row objects to a DataFrame, inferring the datatypes. Rows are constructed by passing a list of key/value pairs as kwargs to the Row class. The keys of this list define the column names of the table, and the types are inferred by sampling the whole dataset, similar to the inference that is performed on JSON files.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,,
docs-spark-sql-v3.2.0-005,docs-spark-sql-v3.2.0-005-ai,"Spark SQL can turn an RDD containing Row objects into a DataFrame and infer its data types. You construct each Row by passing key/value pairs as keyword arguments to the Row class; the keys become the table’s column names. Types are determined by sampling the complete dataset (much like the inference used for JSON files), so you provide the names while Spark derives the schema.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-spark-sql-v3.2.0-005-human
docs-flask-quickstart-2.0.2-011,docs-flask-quickstart-2.0.2-011-human,"When returning HTML (the default response type in Flask), any user-provided values rendered in the output must be escaped to protect from injection attacks. HTML templates rendered with Jinja, introduced later, will do this automatically.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,flask-quickstart,https://github.com/pallets/flask/blob/2.0.2/docs/quickstart.rst,Flask Quickstart,Flask documentation contributors,BSD 3-Clause,,
docs-flask-quickstart-2.0.2-011,docs-flask-quickstart-2.0.2-011-ai,"When you return HTML (Flask’s default response type), escape every user-supplied value included in the output to prevent injection attacks. Jinja-rendered HTML templates, covered later, apply this escaping automatically (which is safer and less tedious).",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,flask-quickstart,https://github.com/pallets/flask/blob/2.0.2/docs/quickstart.rst,Flask Quickstart,Flask documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-flask-quickstart-2.0.2-011-human
wiki-innovation-930564768-01,wiki-innovation-930564768-01-human,"For the political level, measures of innovation are more focused on a country or region competitive advantage through innovation. In this context, organizational capabilities can be evaluated through various evaluation frameworks, such as those of the European Foundation for Quality Management. The OECD Oslo Manual (1992) suggests standard guidelines on measuring technological product and process innovation. Some people consider the Oslo Manual complementary to the Frascati Manual from 1963. The new Oslo Manual from 2018 takes a wider perspective to innovation, and includes marketing and organizational innovation. These standards are used for example in the European Community Innovation Surveys .",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-930564768,https://en.wikipedia.org/w/index.php?oldid=930564768,Innovation,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-innovation-930564768-01,wiki-innovation-930564768-01-ai,"At the political level, innovation measures focus more directly on how innovation contributes to a country’s or region’s competitive advantage. You can assess organizational capabilities through several evaluation frameworks, including the European Foundation for Quality Management model. The OECD’s 1992 Oslo Manual provides standard guidance for measuring technological product and process innovation, and some regard it as complementary to the 1963 Frascati Manual. The 2018 Oslo Manual adopts a broader view (not only technological change), covering marketing and organizational innovation as well. These standards are used, for example, in the European Community Innovation Surveys.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-930564768,https://en.wikipedia.org/w/index.php?oldid=930564768,Innovation,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-innovation-930564768-01-human
wiki-organizational-culture-932792416-09,wiki-organizational-culture-932792416-09-human,"Additionally, performance oriented cultures have been shown to possess statistically better financial growth. Such cultures possess high employee involvement, strong internal communications and an acceptance and encouragement of a healthy level of risk-taking in order to achieve innovation. Additionally, organizational cultures that explicitly emphasize factors related to the demands placed on them by industry technology and growth will be better performers in their industries.",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-932792416,https://en.wikipedia.org/w/index.php?oldid=932792416,Organizational culture,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-organizational-culture-932792416-09,wiki-organizational-culture-932792416-09-ai,"Performance-oriented cultures have also demonstrated statistically stronger financial growth. They typically feature high employee involvement, robust internal communication, and acceptance—even encouragement—of a healthy degree of risk-taking to support innovation (not risk for its own sake). Organizations that explicitly shape their culture around the demands imposed by industry technology and growth tend to outperform others in the same industry: internal participation matters, and external alignment matters too.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-932792416,https://en.wikipedia.org/w/index.php?oldid=932792416,Organizational culture,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-organizational-culture-932792416-09-human
wiki-leadership-933182672-04,wiki-leadership-933182672-04-human,"In contrast to individual leadership, some organizations have adopted group leadership. In this so-called shared leadership , more than one person provides direction to the group as a whole. It is furthermore characterized by shared responsibility, cooperation and mutual influence among the team members. Some organizations have taken this approach in hopes of increasing creativity, reducing costs, or downsizing. Others may see the traditional leadership of a boss as costing too much in team performance. In some situations, the team members best able to handle any given phase of the project become the temporary leaders. Additionally, as each team member has the opportunity to experience the elevated level of empowerment, it energizes staff and feeds the cycle of success.",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-933182672,https://en.wikipedia.org/w/index.php?oldid=933182672,Leadership,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-leadership-933182672-04,wiki-leadership-933182672-04-ai,"Unlike individual leadership, shared leadership lets several people guide the group as a whole. Responsibility is distributed, with team members cooperating and influencing one another (not merely rotating a boss’s title). Organizations may adopt this model to increase creativity, cut costs, or support downsizing; others conclude that traditional boss-led structures cost too much in team performance. During a project, the members best equipped for a particular phase may temporarily lead it. As each person gets a chance to experience greater empowerment, staff can become more energized, reinforcing success through shared authority and shared momentum.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-933182672,https://en.wikipedia.org/w/index.php?oldid=933182672,Leadership,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-leadership-933182672-04-human
wiki-leadership-933182672-06,wiki-leadership-933182672-06-human,"Scouller proposed the Three Levels of Leadership model, which was later categorized as an ""Integrated Psychological"" theory on the Businessballs education website. In essence, his model aims to summarize what leaders have to do, not only to bring leadership to their group or organization, but also to develop themselves technically and psychologically as leaders.",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-933182672,https://en.wikipedia.org/w/index.php?oldid=933182672,Leadership,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-leadership-933182672-06,wiki-leadership-933182672-06-ai,"Scouller introduced the Three Levels of Leadership model, later classified by the Businessballs education website as an “Integrated Psychological” theory. Put simply, it describes what you must do to provide leadership within a group or organization, while also developing yourself as a leader in both technical and psychological terms (the distinction matters): leadership directed outward, development directed inward.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-933182672,https://en.wikipedia.org/w/index.php?oldid=933182672,Leadership,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-leadership-933182672-06-human
wiki-strategic-management-933294875-08,wiki-strategic-management-933294875-08-human,"Zuboff claimed that information technology was widening the divide between senior managers (who typically make strategic decisions) and operational level managers (who typically make routine decisions). She alleged that prior to the widespread use of computer systems, managers, even at the most senior level, engaged in both strategic decisions and routine administration, but as computers facilitated (She called it ""deskilled"") routine processes, these activities were moved further down the hierarchy, leaving senior management free for strategic decision making.",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-933294875,https://en.wikipedia.org/w/index.php?oldid=933294875,Strategic management,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-strategic-management-933294875-08,wiki-strategic-management-933294875-08-ai,"Zuboff argued that information technology was increasing the separation between senior managers, who generally make strategic decisions, and operational managers, who handle routine ones. Before computer systems became widespread, she maintained, managers at every level—including the most senior—combined strategic judgment with everyday administration. As computers simplified routine processes (she described this as “deskilling”), those tasks shifted farther down the organizational hierarchy, leaving senior management increasingly free to focus on strategy, and operational management increasingly responsible for routine execution.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-933294875,https://en.wikipedia.org/w/index.php?oldid=933294875,Strategic management,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-strategic-management-933294875-08-human
docs-django-queries-4.0-013,docs-django-queries-4.0-013-human,"In the second example, the first filter restricts the queryset to all those blogs linked to entries with ""Lennon"" in the headline. The second filter restricts the set of blogs further to those that are also linked to entries that were published in 2008. The entries selected by the second filter may or may not be the same as the entries in the first filter. We are filtering the Blog items with each filter statement, not the Entry items.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,,
docs-django-queries-4.0-013,docs-django-queries-4.0-013-ai,"In the second example, the initial filter limits the queryset to blogs associated with entries whose headlines contain “Lennon.” The next filter narrows those blogs again to ones also associated with entries published in 2008. Those 2008 entries do not have to be the same entries matched by the first filter (and they may be). Keep in mind that each filter statement operates on the Blog objects, not on the Entry objects: the blogs are filtered twice, while the entries merely define the conditions.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-django-queries-4.0-013-human
docs-fastapi-body-0.70.0-005,docs-fastapi-body-0.70.0-005-human,"If you don't want to use Pydantic models, you can also use Body parameters. See the docs for Body - Multiple Parameters: Singular values in body{.internal-link target=_blank}.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,fastapi-body,https://github.com/fastapi/fastapi/blob/0.70.0/docs/en/docs/tutorial/body.md,Request Body,FastAPI documentation contributors,MIT,,
docs-fastapi-body-0.70.0-005,docs-fastapi-body-0.70.0-005-ai,"If you’d rather not use Pydantic models, you can use `Body` parameters instead (yes, directly). See the documentation for `Body` – Multiple Parameters: Singular values in body{.internal-link target=_blank} for the exact pattern and expected behavior.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,fastapi-body,https://github.com/fastapi/fastapi/blob/0.70.0/docs/en/docs/tutorial/body.md,Request Body,FastAPI documentation contributors,MIT,openai/gpt-5.6-sol,docs-fastapi-body-0.70.0-005-human
docs-kubernetes-objects-release-1.22-002,docs-kubernetes-objects-release-1.22-002-human,"For example, the reference for Pod details the spec field for a Pod in the API, and the reference for Deployment details the spec field for Deployments. In those API reference pages you'll see mention of PodSpec and DeploymentSpec. These names are implementation details of the Golang code that Kubernetes uses to implement its API.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,kubernetes-objects,https://github.com/kubernetes/website/blob/release-1.22/content/en/docs/concepts/overview/working-with-objects/kubernetes-objects.md,Kubernetes Objects,Kubernetes documentation contributors,Creative Commons Attribution 4.0,,
docs-kubernetes-objects-release-1.22-002,docs-kubernetes-objects-release-1.22-002-ai,"For example, the Pod reference documents the API’s spec field for a Pod, while the Deployment reference documents the corresponding spec field for Deployments. On those API reference pages, you’ll encounter the names PodSpec and DeploymentSpec. Those identifiers are implementation details from the Go code Kubernetes uses to provide its API (useful context, but not a separate API concept).",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,kubernetes-objects,https://github.com/kubernetes/website/blob/release-1.22/content/en/docs/concepts/overview/working-with-objects/kubernetes-objects.md,Kubernetes Objects,Kubernetes documentation contributors,Creative Commons Attribution 4.0,openai/gpt-5.6-sol,docs-kubernetes-objects-release-1.22-002-human
docs-pytorch-readme-v1.10.0-001,docs-pytorch-readme-v1.10.0-001-human,"PyTorch is not a Python binding into a monolithic C++ framework. It is built to be deeply integrated into Python. You can use it naturally like you would use NumPy / SciPy / scikit-learn etc. You can write your new neural network layers in Python itself, using your favorite libraries and use packages such as Cython and Numba. Our goal is to not reinvent the wheel where appropriate.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,,
docs-pytorch-readme-v1.10.0-001,docs-pytorch-readme-v1.10.0-001-ai,"PyTorch is not merely a Python wrapper around one monolithic C++ framework; it is designed for deep, natural integration with Python. You can work with it much as you do with NumPy, SciPy, or scikit-learn, and implement new neural-network layers directly in Python using the libraries you prefer (including the oddly useful ones). Packages such as Cython and Numba remain available when needed. The aim is straightforward: reuse what already works rather than rebuild it.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-pytorch-readme-v1.10.0-001-human
docs-pytorch-readme-v1.10.0-003,docs-pytorch-readme-v1.10.0-003-human,"Most frameworks such as TensorFlow, Theano, Caffe, and CNTK have a static view of the world. One has to build a neural network and reuse the same structure again and again. Changing the way the network behaves means that one has to start from scratch.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,,
docs-pytorch-readme-v1.10.0-003,docs-pytorch-readme-v1.10.0-003-ai,"Most frameworks—including TensorFlow, Theano, Caffe, and CNTK—treat the world as static: you build a neural network once, then reuse that same structure repeatedly. If you need to alter how the network behaves (not merely its inputs), you have to start over, rebuilding the structure from scratch.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-pytorch-readme-v1.10.0-003-human
docs-rails-started-v7.0.0-001,docs-rails-started-v7.0.0-001-human,Rails is a web application development framework written in the Ruby programming language. It is designed to make programming web applications easier by making assumptions about what every developer needs to get started. It allows you to write less code while accomplishing more than many other languages and frameworks. Experienced Rails developers also report that it makes web application development more fun.,False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,,
docs-rails-started-v7.0.0-001,docs-rails-started-v7.0.0-001-ai,"Rails is a web application framework built in Ruby. It simplifies development by assuming the common pieces you need at the outset (rather than making you choose every detail), so you can produce more functionality with less code than many other languages and frameworks require. Experienced Rails developers also say it makes building web applications more enjoyable: fewer decisions, fewer lines, better momentum.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,openai/gpt-5.6-sol,docs-rails-started-v7.0.0-001-human
docs-rails-started-v7.0.0-008,docs-rails-started-v7.0.0-008-human,"If you have made a mistake in this area, the most common symptom is a black diamond with a question mark inside appearing in the browser. Another common symptom is characters like ""Ã1⁄4"" appearing instead of ""ü"". Rails takes a number of internal steps to mitigate common causes of these problems that can be automatically detected and corrected. However, if you have external data that is not stored as UTF-8, it can occasionally result in these kinds of issues that cannot be automatically detected by Rails and corrected.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,,
docs-rails-started-v7.0.0-008,docs-rails-started-v7.0.0-008-ai,"If you get this wrong, the usual browser symptom is a black diamond containing a question mark. You may also see characters such as “Ã1⁄4” where “ü” should appear (an especially recognizable failure). Rails performs several internal checks to detect and correct the common causes automatically. External data stored in an encoding other than UTF-8, however, can still produce these problems, because Rails cannot always identify the encoding mismatch or repair the affected characters.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,openai/gpt-5.6-sol,docs-rails-started-v7.0.0-008-human
docs-requests-quickstart-v2.26.0-006,docs-requests-quickstart-v2.26.0-006-human,"Using Response.iter_content will handle a lot of what you would otherwise have to handle when using Response.raw directly. When streaming a download, the above is the preferred and recommended way to retrieve the content. Note that chunk_size can be freely adjusted to a number that may better fit your use cases.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,requests-quickstart,https://github.com/psf/requests/blob/v2.26.0/docs/user/quickstart.rst,Requests Quickstart,Requests documentation contributors,Apache License 2.0,,
docs-requests-quickstart-v2.26.0-006,docs-requests-quickstart-v2.26.0-006-ai,"Using Response.iter_content takes care of much of the work you would otherwise need to manage yourself with Response.raw. For streamed downloads, you should use the approach shown above; it is both preferred and recommended (yes, deliberately both). The chunk_size value is not fixed, so adjust it freely to whatever number best suits your particular use case.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,requests-quickstart,https://github.com/psf/requests/blob/v2.26.0/docs/user/quickstart.rst,Requests Quickstart,Requests documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-requests-quickstart-v2.26.0-006-human
docs-requests-quickstart-v2.26.0-007,docs-requests-quickstart-v2.26.0-007-human,"Requests will also use custom encodings in the event that you need them. If you have created your own encoding and registered it with the codecs module, you can simply use the codec name as the value of r.encoding and Requests will handle the decoding for you.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,requests-quickstart,https://github.com/psf/requests/blob/v2.26.0/docs/user/quickstart.rst,Requests Quickstart,Requests documentation contributors,Apache License 2.0,,
docs-requests-quickstart-v2.26.0-007,docs-requests-quickstart-v2.26.0-007-ai,"Requests can use custom encodings when you need one. If you created an encoding and registered it with the codecs module, set r.encoding to that codec’s name (exactly as registered); Requests will then handle the decoding for you, directly and predictably.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,requests-quickstart,https://github.com/psf/requests/blob/v2.26.0/docs/user/quickstart.rst,Requests Quickstart,Requests documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-requests-quickstart-v2.26.0-007-human
docs-spark-sql-v3.2.0-013,docs-spark-sql-v3.2.0-013-human,"SparkSession in Spark 2.0 provides builtin support for Hive features including the ability to write queries using HiveQL, access to Hive UDFs, and the ability to read data from Hive tables. To use these features, you do not need to have an existing Hive setup.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,,
docs-spark-sql-v3.2.0-013,docs-spark-sql-v3.2.0-013-ai,"SparkSession in Spark 2.0 includes built-in Hive support: you can write queries in HiveQL, use Hive UDFs, and read data directly from Hive tables. You do not need an existing Hive installation or configuration to enable these features (which is useful, if slightly non-obvious): query, invoke, and read.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-spark-sql-v3.2.0-013-human
wiki-sustainability-932573702-01,wiki-sustainability-932573702-01-human,"Sustainability measurement is the quantitative basis for the informed management of sustainability. The metrics used for the measurement of sustainability (involving the sustainability of environmental, social and economic domains, both individually and in various combinations) are evolving: they include indicators , benchmarks, audits, sustainability standards and certification systems like Fairtrade and Organic , indexes and accounting, as well as assessment, appraisal and other reporting systems. They are applied over a wide range of spatial and temporal scales.",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-932573702,https://en.wikipedia.org/w/index.php?oldid=932573702,Sustainability,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-sustainability-932573702-01,wiki-sustainability-932573702-01-ai,"Sustainability measurement gives you the quantitative footing needed to manage sustainability with adequate information. Its metrics—covering environmental, social, and economic domains separately or in assorted combinations—continue to evolve, and include indicators, benchmarks, audits, sustainability standards, certification systems such as Fairtrade and Organic, indexes, accounting methods, plus assessment, appraisal, and related reporting systems (the boundaries remain somewhat untidy). These measures are applied across a broad range of spatial scales and time periods, from narrow and immediate to extensive and long-term.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-932573702,https://en.wikipedia.org/w/index.php?oldid=932573702,Sustainability,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-sustainability-932573702-01-human
wiki-organizational-culture-932792416-02,wiki-organizational-culture-932792416-02-human,"Parker (2000) has suggested that many of the assumptions of those putting forward theories of organizational culture are not new. They reflect a long-standing tension between cultural and structural (or informal and formal) versions of what organizations are. Further, it is reasonable to suggest that complex organizations might have many cultures, and that such sub-cultures might overlap and contradict each other. The neat typologies of cultural forms found in textbooks rarely acknowledge such complexities, or the various economic contradictions that exist in capitalist organizations.",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-932792416,https://en.wikipedia.org/w/index.php?oldid=932792416,Organizational culture,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-organizational-culture-932792416-02,wiki-organizational-culture-932792416-02-ai,"Parker (2000) argues that many assumptions behind theories of organizational culture are hardly novel. They restate a durable tension between cultural and structural accounts of organizations—or, put differently, between informal and formal versions of what an organization is. You should also allow that complex organizations may contain multiple cultures, with subcultures that overlap and even contradict one another (sometimes at the same time). Textbook typologies of cultural forms seldom capture this messiness, just as they seldom address the economic contradictions embedded in capitalist organizations.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-932792416,https://en.wikipedia.org/w/index.php?oldid=932792416,Organizational culture,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-organizational-culture-932792416-02-human
wiki-organizational-culture-932792416-07,wiki-organizational-culture-932792416-07-human,One way to combat such difficulties is through cultural leadership. Organizational leaders must also be cultural leaders and help facilitate the change from the two old cultures into the one new culture. This is done through cultural innovation followed by cultural maintenance.,False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-932792416,https://en.wikipedia.org/w/index.php?oldid=932792416,Organizational culture,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-organizational-culture-932792416-07,wiki-organizational-culture-932792416-07-ai,"One way to address these difficulties is through cultural leadership. Organizational leaders must act as cultural leaders too, helping move the two established cultures toward a single new culture (not merely placing them side by side). You do this first through cultural innovation, then through deliberate cultural maintenance.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-932792416,https://en.wikipedia.org/w/index.php?oldid=932792416,Organizational culture,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-organizational-culture-932792416-07-human
wiki-leadership-933182672-09,wiki-leadership-933182672-09-human,"The use of positive reinforcement is a successful and growing technique used by leaders to motivate and attain desired behaviors from subordinates. Organizations such as Frito-Lay, 3M, Goodrich, Michigan Bell, and Emery Air Freight have all used reinforcement to increase productivity. Empirical research covering the last 20 years suggests that reinforcement theory has a 17 percent increase in performance. Additionally, many reinforcement techniques such as the use of praise are inexpensive, providing higher performance for lower costs.",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-933182672,https://en.wikipedia.org/w/index.php?oldid=933182672,Leadership,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-leadership-933182672-09,wiki-leadership-933182672-09-ai,"Positive reinforcement is an increasingly common and effective way for leaders to motivate subordinates and encourage desired behavior. Organizations including Frito-Lay, 3M, Goodrich, Michigan Bell, and Emery Air Freight have applied reinforcement practices to improve productivity. Empirical studies spanning the past 20 years indicate that reinforcement theory can raise performance by 17 percent. You can also use low-cost techniques such as praise (simple, but often overlooked), producing better performance with less expense and stronger results with fewer resources.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-933182672,https://en.wikipedia.org/w/index.php?oldid=933182672,Leadership,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-leadership-933182672-09-human
docs-fastapi-body-0.70.0-003,docs-fastapi-body-0.70.0-003-human,"The same as when declaring query parameters, when a model attribute has a default value, it is not required. Otherwise, it is required. Use None to make it just optional.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,fastapi-body,https://github.com/fastapi/fastapi/blob/0.70.0/docs/en/docs/tutorial/body.md,Request Body,FastAPI documentation contributors,MIT,,
docs-fastapi-body-0.70.0-003,docs-fastapi-body-0.70.0-003-ai,"As with query parameter declarations, a model attribute is not required when you give it a default value; without one, it is required. Use `None` when you want the attribute to be optional only (nothing more, nothing less).",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,fastapi-body,https://github.com/fastapi/fastapi/blob/0.70.0/docs/en/docs/tutorial/body.md,Request Body,FastAPI documentation contributors,MIT,openai/gpt-5.6-sol,docs-fastapi-body-0.70.0-003-human
wiki-organizational-culture-932792416-10,wiki-organizational-culture-932792416-10-human,"Ravasi and Schultz (2006) characterise organizational culture as a set of shared assumptions that guide behaviors. It is also the pattern of such collective behaviors and assumptions that are taught to new organizational members as a way of perceiving and, even thinking and feeling. Thus organizational culture affects the way people and groups interact with each other, with clients, and with stakeholders . In addition, organizational culture may affect how much employees identify with an organization .",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-932792416,https://en.wikipedia.org/w/index.php?oldid=932792416,Organizational culture,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
